,GHSI 2019 PC1,GHSI 2019 PC2,GHSI 2019 PC3
0,-1.6815488554827105,0.8784824478386019,1.221037639426038
1,-2.964368470789901,1.7879528833819527,-0.8218679430535257
2,0.7770884903218688,-0.5334848007363189,-0.31069760130553375
3,4.054732474206877,-1.8383715024270897,0.7008392452434342
4,1.7375455953280656,0.10486614648555562,-0.14894711351852993
5,-2.341199485783105,0.04027069434877802,-0.21991614287035208
6,2.8308239486533266,1.4979045771228334,-0.2940069578039936
7,-1.9930444484714198,-0.05352546979604541,1.2577586618943788
8,-0.33825753077590126,0.08061663507404015,-1.5217108718102683
9,-1.2764069545762475,1.4583493519650688,0.392693714469811
10,-2.7874764305239728,-0.34753698803427435,-0.31184116842537174
11,4.535078411188987,0.19455163888875845,0.49616142001582914
12,3.1558718855717367,-0.16742102933447345,-0.618389817949511
13,1.7956503480728931,-0.46276509945577926,-0.5384337582757309
14,-1.9967268345502867,-1.1809001376755939,0.986851812540048
15,0.11124751367804712,0.06051406354027756,0.35183190659982283
16,-0.6207718927511734,-0.532302044956774,-0.2367025736898048
17,-1.3604424989847432,0.6999740603883702,-0.10770655289104988
18,-0.7299356909802465,-0.19629428535413343,0.23143779715377777
19,1.01853723121666,-0.025416040667525956,0.1320826773454508
20,3.00801270177445,-0.05958903325632092,0.13441398219950826
21,-4.211715172077181,0.10993182253565614,0.015867880475383327
22,3.7209851317098335,-0.20632029177505679,-0.18186543882442413
23,-0.7661129165955556,1.0948339931079727,-0.18859891350235763
24,3.2820483276450876,0.8758546462504164,-0.2964589262308035
25,1.6178610011478236,-0.1999606594734433,1.0507159481636459
26,-0.3489639709068553,-0.7252354884560678,0.7695873320105373
27,3.5928060302947222,-0.4744923918264281,0.16678223620257138
28,3.8358083742486007,1.4861888350563295,-0.686140273472143
29,-4.917258361466814,-0.450294983469972,0.04820654762834539
30,5.154793143714727,0.5615929280896035,0.2309949175091039
31,0.948067983054884,-0.7359253563488862,0.49172188225535857
32,-2.140493616922313,-1.0594635977576525,-0.44976247029016064
33,-2.6978266209406874,-0.8839147674618938,1.3091852631081395
34,1.4729877860646095,0.6797799101782631,-0.23163532624863842
35,-2.3603858297857396,1.0496506872323894,0.5152866922223612
36,1.1547602801627916,0.4702673104964941,-0.0801146853039848
37,-2.263783926758094,0.7641537842878623,1.1406831884767887
38,1.874584024034463,1.5215432424642168,-0.07082948882141796
39,0.039023250742015236,-0.9220977001551397,-0.7748633068659823
40,2.108742124944954,0.7170596501018657,-0.12393230504414984
41,-1.045347521192958,1.3693084241278843,-1.799996581230363
42,-0.6880144240951145,-1.8189014105214978,-0.9931541931448017
43,-0.07987017974031718,-0.5331144673337396,-0.8781656021234727
44,2.0993836527991334,1.5762670969474932,0.4915529965607632
45,-3.1616030057758033,0.7120475186719082,0.43496177210246195
46,-0.7396955644861456,-0.7841373195698265,-0.3015751894164438
47,2.331537176750116,0.12147056971337959,0.611583794139348
48,-0.7764884997788645,-0.26646243140841763,0.41116797960588825
49,0.33858990524190596,-0.5258005535257007,1.557909941950989
50,-0.4362192650611402,-1.698539085612142,-0.9732574777551793
51,1.375310985116356,0.053574835915055886,1.706313614829635
52,-0.6610468786004188,-0.36804537936663906,-1.5690585552682141
53,-2.922741208819509,-0.05696822700568483,-0.7748803865586672
54,-0.04139828621522471,0.3768890348238181,0.4604641174561023
55,-0.6812507650051587,-0.7721575324325654,0.1279034569421893
56,-2.521948588312002,-1.579904350148628,-0.10177548103632447
57,2.5027559102531476,1.1207957493677676,0.8804253050358463
58,-0.8623505236404807,1.1477766265876004,-0.19133290867975836
59,-2.2261818806704,1.284112271475602,0.8172541925233044
60,-1.8744198972834007,-0.2130305302040425,0.5909901999168627
61,-0.3550384990930495,0.19029846905036849,0.5285928711894318
62,-3.213346312994029,0.65333835371891,-0.10221494035089831
63,-2.278235781919846,0.7656962901268778,-1.1580804172462444
64,2.2181429294230797,-1.2676934155096524,-0.3624394189242444
65,-1.003792270089889,-0.2931625866016711,0.5891271006313874
66,2.7430804334413468,-0.7344607486605609,-0.19171209492955235
67,1.122502647836678,-1.1869079366993645,-0.3787628867709604
68,-1.4807522181828567,0.07523763982148872,0.24312258230407893
69,-0.5534379105576172,-0.1803007685463887,-1.4889297825193928
70,2.270543516306179,-0.41332567709162676,-0.46551249003606077
71,0.3355275318188433,1.0291187990489934,-0.04030196050408287
72,-0.038304298223526684,-0.7058275192576009,-0.44214015668712486
73,0.24996029364513167,-0.5206410486033656,0.21993823506568652
74,-1.1525246808270018,-0.17531610521449692,0.5009559091030342
75,-0.2948992826208609,0.12674810303401854,0.3401655969636872
76,1.0818143063731336,-0.7281466248248404,-1.0447481919750234
77,4.134485640781048,0.19547132195064593,0.41311350558586
78,-1.0554459794348379,1.1911488918830857,0.013523928174900899
79,-2.034894438523047,0.4997852026936854,-1.5262145919403165
80,1.102338195662785,-1.5118847892615528,0.2587202769020181
81,-0.9407977413839604,0.2909499955959809,-0.9122749278235448
82,-1.9208769500705691,-0.8876752988042983,1.2217751287324587
83,-4.055705584715797,-0.21595311308287168,0.4200232182586238
84,1.1603187632104697,-0.4207059156838257,-0.5727765977964893
